Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Escherichia coli,PATRIC_e.coli,562.58740.fna,S,S,1089
Escherichia coli,PATRIC_e.coli,562.58741.fna,R,S,925
Escherichia coli,PATRIC_e.coli,562.58742.fna,R,S,795
Escherichia coli,PATRIC_e.coli,562.58743.fna,R,S,1579
Escherichia coli,PATRIC_e.coli,562.58745.fna,R,S,1579
Escherichia coli,PATRIC_e.coli,562.58748.fna,R,R,1832
Escherichia coli,PATRIC_e.coli,562.58749.fna,R,S,205
Escherichia coli,PATRIC_e.coli,562.58752.fna,S,S,1255
Escherichia coli,PATRIC_e.coli,562.58753.fna,R,S,991
Escherichia coli,PATRIC_e.coli,562.58754.fna,R,S,442
Escherichia coli,PATRIC_e.coli,562.58755.fna,R,S,1192
Escherichia coli,PATRIC_e.coli,562.58757.fna,R,S,1361
Escherichia coli,PATRIC_e.coli,562.58759.fna,R,S,701
Escherichia coli,PATRIC_e.coli,562.58760.fna,R,S,985
Escherichia coli,PATRIC_e.coli,562.58761.fna,S,R,27
Escherichia coli,PATRIC_e.coli,562.58762.fna,R,S,1298
Escherichia coli,PATRIC_e.coli,562.58763.fna,R,R,927
Escherichia coli,PATRIC_e.coli,562.58765.fna,R,R,1783
Escherichia coli,PATRIC_e.coli,562.58766.fna,S,R,927
Escherichia coli,PATRIC_e.coli,562.58767.fna,R,S,1140
Escherichia coli,PATRIC_e.coli,562.58768.fna,S,S,822
Escherichia coli,PATRIC_e.coli,562.58769.fna,R,S,250
Escherichia coli,PATRIC_e.coli,562.58770.fna,R,S,1291
Escherichia coli,PATRIC_e.coli,562.58771.fna,R,S,1539
Escherichia coli,PATRIC_e.coli,562.58772.fna,R,S,1601
Escherichia coli,PATRIC_e.coli,562.58773.fna,R,S,659
Escherichia coli,PATRIC_e.coli,562.58774.fna,N/A,S,1892
Escherichia coli,PATRIC_e.coli,562.58775.fna,R,R,1462
Escherichia coli,PATRIC_e.coli,562.58776.fna,R,S,1812
Escherichia coli,PATRIC_e.coli,562.58777.fna,R,S,137
Escherichia coli,PATRIC_e.coli,562.58778.fna,S,S,919
Escherichia coli,PATRIC_e.coli,562.58779.fna,S,S,504
Escherichia coli,PATRIC_e.coli,562.58780.fna,S,S,919
Escherichia coli,PATRIC_e.coli,562.58781.fna,S,S,523
Escherichia coli,PATRIC_e.coli,562.58782.fna,S,S,523
Escherichia coli,PATRIC_e.coli,562.58783.fna,R,S,105
Escherichia coli,PATRIC_e.coli,562.58784.fna,R,S,207
Escherichia coli,PATRIC_e.coli,562.58785.fna,S,S,1734
Escherichia coli,PATRIC_e.coli,562.58786.fna,R,S,1806
Escherichia coli,PATRIC_e.coli,562.58787.fna,R,S,1052
Escherichia coli,PATRIC_e.coli,562.58788.fna,R,S,1052
Escherichia coli,PATRIC_e.coli,562.58789.fna,R,S,1344
Escherichia coli,PATRIC_e.coli,562.58790.fna,R,S,653
Escherichia coli,PATRIC_e.coli,562.58791.fna,R,S,170
Escherichia coli,PATRIC_e.coli,562.58792.fna,N/A,S,923
Escherichia coli,PATRIC_e.coli,562.60286.fna,N/A,S,1203
